獎金周期,獎金周期,消費對等,經營分紅,安置獎金,推薦獎金,消費分紅,經營對等,收件中心,新增加權,小計,其他加項,其他減項,稅額,補充費,總計,紅利積分,電子錢包,獎金暫存,註冊分,商品券,星級,左區人數,右區人數
2025-06-04,2025-06-04,3.75,27.27,0.00,0.00,0.89,1.91,0.00,0.00,33.82,0.00,33.82,0.00,0.00,0.00,2850.57,247.70,1047.39,0.00,0.00,白二星,113,45
2025-06-03,2025-06-03,3.75,27.05,0.00,0.00,0.89,1.90,0.00,0.00,33.59,0.00,33.59,0.00,0.00,0.00,,,,,,,,
2025-06-02,2025-06-02,3.76,27.00,0.00,0.00,0.89,1.90,0.00,0.00,33.55,0.00,33.55,0.00,0.00,0.00,,,,,,,,
2025-06-01,2025-06-01,3.75,27.06,0.00,0.00,0.89,1.90,0.00,0.00,33.60,0.00,33.60,0.00,0.00,0.00,,,,,,,,
2025-05-31,2025-05-31,3.75,26.95,0.00,0.00,0.89,1.89,0.00,0.00,33.48,0.00,33.48,0.00,0.00,0.00,,,,,,,,
2025-05-30,2025-05-30,3.75,27.04,0.00,0.00,0.89,1.89,0.00,0.00,33.57,0.00,33.57,0.00,0.00,0.00,,,,,,,,
2025-05-29,2025-05-29,3.75,27.04,0.00,0.00,0.89,1.89,0.00,0.00,33.57,0.00,33.57,0.00,0.00,0.00,,,,,,,,
2025-05-28,2025-05-28,3.74,27.04,0.00,0.00,0.89,1.89,0.00,0.00,33.56,0.00,33.56,0.00,0.00,0.00,,,,,,,,
2025-05-27,2025-05-27,3.74,26.71,0.00,0.00,0.89,1.88,0.00,0.00,33.22,0.00,33.22,0.00,0.00,0.00,,,,,,,,
2025-05-26,2025-05-26,3.77,27.02,0.00,0.00,0.90,1.89,0.00,0.00,33.58,0.00,33.58,0.00,0.00,0.00,,,,,,,,
2025-05-25,2025-05-25,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.89,0.00,0.89,0.00,0.00,0.00,,,,,,,,
2025-05-24,2025-05-24,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.89,0.00,0.89,0.00,0.00,0.00,,,,,,,,
2025-05-23,2025-05-23,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.89,0.00,0.89,0.00,0.00,0.00,,,,,,,,
2025-05-22,2025-05-22,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.89,0.00,0.89,0.00,0.00,0.00,,,,,,,,
2025-05-21,2025-05-21,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.89,0.00,0.89,0.00,0.00,0.00,,,,,,,,
2025-05-20,2025-05-20,3.86,35.04,0.00,0.00,0.92,3.87,0.00,0.00,43.69,0.00,43.69,0.00,0.00,0.00,,,,,,,,
2025-05-19,2025-05-19,3.88,35.28,0.00,0.00,0.92,3.89,0.00,0.00,43.97,0.00,43.97,0.00,0.00,0.00,,,,,,,,
2025-05-18,2025-05-18,3.88,35.17,0.00,0.00,0.92,3.87,0.00,0.00,43.84,0.00,43.84,0.00,0.00,0.00,,,,,,,,
2025-05-17,2025-05-17,3.88,35.26,0.00,0.00,0.92,3.87,0.00,0.00,43.93,0.00,43.93,0.00,0.00,0.00,,,,,,,,
2025-05-16,2025-05-16,3.79,34.39,8.00,0.00,0.90,3.78,0.00,0.00,50.86,0.00,50.86,0.00,0.00,0.00,,,,,,,,
2025-05-15,2025-05-15,3.75,34.19,0.00,0.00,0.89,3.74,0.00,0.00,42.57,0.00,42.57,0.00,0.00,0.00,,,,,,,,
2025-05-14,2025-05-14,3.84,34.93,0.00,0.00,0.91,3.82,0.00,0.00,43.50,0.00,43.50,0.00,0.00,0.00,,,,,,,,
2025-05-13,2025-05-13,3.82,34.75,0.00,0.00,0.91,3.81,0.00,0.00,43.29,0.00,43.29,0.00,0.00,0.00,,,,,,,,
2025-05-12,2025-05-12,3.83,35.01,0.00,0.00,0.91,3.83,0.00,0.00,43.58,0.00,43.58,0.00,0.00,0.00,,,,,,,,
2025-05-11,2025-05-11,3.83,35.24,0.00,0.00,0.91,3.84,0.00,0.00,43.82,0.00,43.82,0.00,0.00,0.00,,,,,,,,
2025-05-10,2025-05-10,3.83,35.18,24.00,0.00,0.91,3.83,0.00,0.00,67.75,0.00,67.75,0.00,0.00,0.00,,,,,,,,
2025-05-09,2025-05-09,3.01,35.14,4.00,24.00,0.91,2.55,0.00,0.00,69.61,0.00,69.61,0.00,0.00,0.00,,,,,,,,
2025-05-08,2025-05-08,3.01,34.89,6.00,0.00,0.91,2.55,0.00,0.00,47.36,0.00,47.36,0.00,0.00,0.00,,,,,,,,
2025-05-07,2025-05-07,2.73,34.82,0.00,0.00,0.91,1.28,0.00,0.00,39.74,0.00,39.74,0.00,0.00,0.00,,,,,,,,
2025-05-06,2025-05-06,2.73,34.97,0.00,0.00,0.91,1.28,0.00,0.00,39.89,0.00,39.89,0.00,0.00,0.00,,,,,,,,
2025-05-05,2025-05-05,2.74,34.95,0.00,0.00,0.91,1.28,0.00,0.00,39.88,0.00,39.88,0.00,0.00,0.00,,,,,,,,
2025-05-04,2025-05-04,2.74,35.04,0.00,0.00,0.91,1.28,0.00,0.00,39.97,0.00,39.97,0.00,0.00,0.00,,,,,,,,
2025-05-03,2025-05-03,2.74,35.04,0.00,0.00,0.91,1.28,0.00,0.00,39.97,0.00,39.97,0.00,0.00,0.00,,,,,,,,
2025-05-02,2025-05-02,2.74,35.04,0.00,0.00,0.91,1.28,0.00,0.00,39.97,0.00,39.97,0.00,0.00,0.00,,,,,,,,
2025-05-01,2025-05-01,2.74,35.13,0.00,0.00,0.91,1.28,0.00,0.00,40.06,0.00,40.06,0.00,0.00,0.00,,,,,,,,
2025-04-30,2025-04-30,2.74,34.89,0.00,0.00,0.91,1.28,0.00,0.00,39.82,0.00,39.82,0.00,0.00,0.00,,,,,,,,
2025-04-29,2025-04-29,2.74,34.85,0.00,0.00,0.91,1.28,0.00,0.00,39.78,0.00,39.78,0.00,0.00,0.00,,,,,,,,
2025-04-28,2025-04-28,2.74,34.98,6.00,0.00,0.91,1.28,0.00,0.00,45.91,0.00,45.91,0.00,0.00,0.00,,,,,,,,
2025-04-27,2025-04-27,2.47,12.87,8.00,12.00,0.91,1.29,0.00,0.00,37.54,0.00,37.54,0.00,0.00,0.00,,,,,,,,
2025-04-26,2025-04-26,2.10,12.84,0.00,0.00,0.91,1.28,0.00,0.00,17.13,0.00,17.13,0.00,0.00,0.00,,,,,,,,
2025-04-25,2025-04-25,2.10,12.85,0.00,0.00,0.91,1.28,0.00,0.00,17.14,0.00,17.14,0.00,0.00,0.00,,,,,,,,
2025-04-24,2025-04-24,2.10,12.87,0.00,0.00,0.91,1.29,0.00,0.00,17.17,0.00,17.17,0.00,0.00,0.00,,,,,,,,
2025-04-23,2025-04-23,2.10,12.86,0.00,0.00,0.91,1.29,0.00,0.00,17.16,0.00,17.16,0.00,0.00,0.00,,,,,,,,
2025-04-22,2025-04-22,2.10,12.91,4.00,0.00,0.91,1.29,0.00,0.00,21.21,0.00,21.21,0.00,0.00,0.00,,,,,,,,
2025-04-21,2025-04-21,2.10,12.96,0.00,0.00,0.91,1.30,0.00,0.00,17.27,0.00,17.27,0.00,0.00,0.00,,,,,,,,
